id,polarity,tweet
2226814562,neg,@suzieqjenny what??? No more iPhone??? Are you crazy??? 
2322129143,neg,my headache and fever is coming back !  
2013301663,pos,@lakersnation its not really my style but thats a really well done wallpaper thanks  for making it. keep up the good work 
2045002319,pos,@Soraspsp  now that summer is here you can come and hang out with aunt beth more often  
1468021751,pos,@adeline_sky  that sounds fantastic! Youre amazing! We need to watch some Muse gigs too! Shall we do it Saturday night?
1468006013,pos,@RobKardashian Rob Your my fav Kardashian Please say Hi to me 
2221809420,neg,is kinda annoyed when people dont reply to me on facebook chat. . . . 
1694090958,pos,Thats the Birthday Boys iPod Touch and DSi setminusup and sorted. Just to think I would have been happy with a ball plus boots at that age! 
1548615776,pos,@bbrannan Im and good and glad you are too!   Dont you think we should get the new twitter Oprah to share in twitter causes? 
1990295324,neg,Terrible news: Air France flight from Brazil with 228 people has been lost at sea: http://tr.im/AFcrash I took that flight 3 years ago 
1975913322,neg,Tonight  bron bron could go home  im of course praying for the miricle...Cavs plz step up and help lebron play!!!
1976585588,pos,watchin the cavs game with friends 
2324710581,neg,I want a strawberry milkshake from Mcdonalds shame i cant get there 
2069344376,pos,Waiting for Game 2 To Start! GO LAKERS 
2321782369,neg,dont feel well and certain things are giving me a headache 
2061728717,neg,Herpes be gone! Bet quote of the night &quotUnlike Love Herpes is Forever&quot on queue: Viruses and Cancer. This is normal saturday equals study 
1999580088,neg,its times like this I wish I could put new songs onto my ipod. its britney spears and lady gagaminusless 
1468006992,pos,had a great ending to a great day!  Being brave pays off.  Thank you Jesusminusseriously.  Now off to watch the Hills and then bed!
1834017698,neg,I think i officially killed my ipod 
1996477797,pos,even though i should be in bed im watching videos on youtube   i love watching the final dance in step up 2..... http://tinyurl.com/mg8ppc
1467901623,pos,@DonnieWahlberg YOU give me joy....and you have for years. You are such an amazing man and we are all lucky to know you. 
1468699618,pos,skateboarder snowboarder breakdancer surfer NASA person               then ill be famous
2198556918,neg,Think I figured out my Xbox Live auto signminusin problem...but Live is down so I cant test it   Dont really want to broadcast my SSID tho.
1467988951,pos,@DrSecret Nice to meet you too buddy 
2058997597,pos,@Larissa_Ione I LOVED Taming the Fire! I emailed sydney croft with all the reasons why 
1984821892,neg,Aw man Ive actual made myself sick by being hooked on nasal spray  my nose and throat are fucked 
2016400783,pos,@mdietrich that`s why you should go for holiday as soon ! (whithout iPhone &amp notebook) 
2015650812,neg,I am still 98 yrs old on Facebook. How How How?   
1467862998,pos,@lhawthorn What a coincidence! I was just stalking your Twitter feed and the GSoC news. ) Im doing great thanks. How about you? 
2013303495,pos,@ColinCancer HAHA  very funny! So what or who encouraged you to create a Twitter?
1467893730,neg,@alicayaba so cuuute! hey i miss you na!  its not the same not seeing you girls everyday 
1687099098,pos,road trip with the boy.  so far we have discovered an Obama cafe. haha
2174872978,neg,@Ayerad no well  i hope not. He could ha hasnt been at school fer a wile  but @koast08 doesnt believe he had cancer
1977001369,neg,@onehunnidt Amen to that. I hate the Lakers so I really hope Orlando takes it cuz the Cavs lost it 
1977366061,neg,very sad after cavs loss 
2299312882,neg,Hoping that just a single #squarespace might get me another iPhone. I need a 3G to test against !! Tired of sacrificing my personal phone 
1992626346,pos,follow @skate4cancer ! you know you all want to 
1883651297,neg,Just doesnt feel right withou my morning starbucks 
1998648827,neg,@MissyatWSU Why?  Seeing sad for you Obama friend and one whose the flames of liberalism power your objectives..  
1981827282,neg,Cavs are done.  My free time just increased.....  
1467853135,neg,Oh minus Just got all my MacHeist 3.0 apps minus sweet. Didnt get the Espresso serial no though although they said they sent it minus oh well 
1467969172,neg,I need to go to the bank tomorrow before I go broke... 
2204312326,neg,@peterfacinelli i was going to go to the twilight talk in sydney cause u were there. im not allowed stupid parents  your the best actor!!
2196295920,neg,Beyonces new single during which she says &quothalo&quot repeatedly makes me miss my xbox that much more 
1836158640,neg,@thebig0  how can you dislike obama? he likes mustard! and hamburgers! and basketball!
1467962336,neg,my heart is broken every morning dropping Foo at pre school now i understand when moms say &quothe has my heart broken&quot. 
2204538772,neg,Bedtime sneak attack headaches suck 
2061729624,neg,is sad that taylor swifts personality is a fake...she was my rolemodel 
2250871617,neg,at sydneys going away party  its sad to see a very good friend move
1694833593,neg,am i living in Seattle with all this rain? Soggyboggyfoggy 
2200634929,neg,Taking care of my lil boy who is sick with a fever 
1467845157,neg,Man Work is Hard 
2237086916,neg,home... have a headache. 
2061557825,neg,wants an Xbox 360.  http://plurk.com/p/yzkzb
1468012988,neg,@nick_carter I will wait for you at fanclub chat.. even tough youre not my favorite 
1977900012,neg,Sigh..... Goodbye Cavs.  magic please beat kobe.
1999475202,neg,this ipod shuffle is not very shuffley 
1467873004,neg,I miss him.  Cant wait to celebrate the Tar Heel win this weekend though!!
2178951399,neg,I feel better after eating but I still dont feel great. I have an awful headache. 
2189852037,neg,Demographics for my Youtube channel.  96percent Male 4percent Female.  And I still havent gotten any hot dates out of it. 
1467981027,neg,im sooo sad right now  i need a hug
1994223180,neg,poor cavs  i guess theres not gonna be a 23 vs. 24
2328960043,neg,Farah Fawcett &quotgoldenminushaired sex symbol of the late 1970s&quot has died from cancer aged 62 http://bit.ly/3zGsO Very sad 
1685791368,neg,Twitter sucks Im only on here to follow Ellen Oprah and Shane  so I dont follow me because im never on here
1977063562,neg,@KWEE79 HOW ABOUT NO SCORE GIRL LEBRON LET US DOWN 
2230277379,neg,Gah! Headache! Gah!....also wayyy to many meetings 
2322933230,neg,adawiyah is having fever.  hope the other 2 are not.
2220829265,neg,says gugugud evening. inis nwawala charger ko ng PSP.  urgh. http://plurk.com/p/11vcij
1467928014,neg,my throat is raw. 
1823561126,neg,Had to curtail my scooter ride due to rain...this place is geting like Seattle 
1467910689,neg,I miss watching Rockos Modern Life. 
2249445420,neg,us govt secrets minus obamas nonminustransparency minus eff drop charges   minusnational security excuse minus http://www.eff.org/press/archives/2009/06/17
2235406211,neg,ha the sun is shinin shit! Got to do the garden  L:Oswestry England United Kingdom:
2208055547,neg,Damn bought 2 Xbox live games now cant download either of them   live #fail
1969078318,neg,Oh Darn! the 1st game I downloaded for the PSP didnt I had to DOWNLOAD AGAIN! 
1468012742,neg,being bored at homee 
2048181575,neg,just went through the Microsoft Company Store online to preminuscheckout what stuff they have.. no xbox 360 premiums.. elite too costly 
1467834400,neg,had a blast at the Getty Villa but hates that shes had a sore throat all day. Its just getting worse too 
1978466328,neg,Am I seriously about to go to mcdonalds? No other option at this hour 
2054729633,neg,Want to apologize to Facebook friends who dont want Tiller coverage. Cant seem to break the TwitSync function. Sorry. 
1467948434,neg,Fell asleep . . . Really didnt mean too  christina
2011831968,neg,@SeattleRoll meep yeah.  hope she can tolerate the operation. so big it shouldnt be easy.  
1977273857,neg,The cavs lost   i am devastated! farmgirl@&lt3
2188207346,neg,aunties house aww they all went home to vegas 
2191181116,neg,@AmyriadfthINGs As far as Ive read some idiot let explode a homemade bomb in the crowd in Sao Paulo! Brazil gay minded? Forget it! 
1467943526,neg,@pratama Same iMac came out $320 more in Indonesia than the States. 
2058475045,neg,Google contacts on Pre. Problem is that it imports all contacts while the iphone just imports 1 folder my contacts. Have to cleanem up 
2234789490,neg,seattle weather i just dont get you 
1982089919,neg,@winstano the new psp looks horrrrriiiiid 
2256175084,neg,has a headache 
2015068049,neg,@cazp09 @Katynha wow cancer does kill alot of people 
2064298066,neg,its 6am and I have been up since 9am yesterday...this is a serious problem!  Starbucks here I come!
1564430868,neg,only 3 weeks left in london 
2213511769,neg,Bored i Cant Even Go On YouTube? 
1467950649,neg,@miamiiboii dead @ yu gettin on wen im leavin 
1977006804,neg,@AnnaCampos Poor King Jame  Next up: My Lakers against the Magic!
2015927838,neg,@realjohngreen  i wish i lived in sydney or melbourne
1977218475,neg,Damn.... Cleveland lose  cant believe it..... Lebron got... Absoluty.... Shut .... Down.....
2197449573,neg,@McFlyingGirl aww...you fell off your bed??  i sorry....my mom has Oprah on...eye roll
2323520632,neg,@MillyAye Short Stack are on tour minus playing Sydney Melb and Adelaide minus no perth 
2285486212,neg,Should really stop bricking his iPhone. OS 3 jailbreak seems to need restored regularly if Cydia crashes during an update. Annoying! 
1565260246,neg,thanks fanny for your updates haha i should be in bed asleep but have been distracted by facebook/twitter yet again 
1467962502,neg,Not feeling well and back hurts 
2328961736,neg,@LisaP RIP Farrah Fawcett omg I didnt even know she had cancer. That is very sad news she was a beautiful woman and actress 
2326339033,neg,is at home watching Criminal Minds and then Las Vegas and then.... forced myself to sleep!! 
2180551588,neg,Sitting in starbucks wishing i had internet  stupid fredonia
2045826754,neg,@khlovess22 imma check it out when I get home. my school blocked youtube 
1468043967,neg,@RachelCmrn I dont like goodnights 
1677327208,neg,Is sat Outside mcdonalds waiting for dales mum. Its too early 
2065112787,neg,@technologyfr8k no sadly I dont have an iPhone 
2263968292,neg,Places I want to go include Texas New York New Jersey Seattle and LA. Cant they just give me the life Id love. 
1467881376,neg,@huntermoore I dont want him to ever punch me.  
2321851914,neg,tearyminuseyed hoping my cousin will find the strength to stay alive from cancer.. 
2178538515,neg,Good Morning peoples I missed McDonalds breakfast! 
2185692150,neg,@Bay_B_Doll He got sick...all over.  After a warm bath and tending to his fever I had to take a warm bath after cleaning up...
1467995759,neg,@stephenkruiser So sorry to hear about your dog. 
1835068773,neg,I have a headache 
1965910428,neg,Ugh.  Las #vegas airport is at a &quotground stop&quot which means Im stuck in the plane on the tarmac (again) at LAX.  
2200024228,neg,xbox live is down  no netflix damn you MS
2068607669,neg,Gpsphone is no longer free by the update it asks for a donation  if you dont donate you cant update the gba emulator 
1992588914,neg,mad because i have to watch Obama give his speech on why GM is now Obama motors while i should be watching the showcase on price is right 
2183872750,neg,this is now two in the row minus burnt starbucks coffeee   #burntcoffee
2324975630,neg,hiia people im new on this please be nice im going though a ruff time with my nan whos dieing of cancer   xXx
2053014136,neg,@heybonnie they didnt play vegas at the sydney show last night either 
2252575871,neg,for the first time since i got my iphone tonight and tomorrow morn i think ill avoid twitter just in case i see something i dont want to 
2196875175,neg,im soooooooooooooo booooooooooooooooooorrrrrrrrrrrrred an i havent even been finished exams for a day  damn you xbox live. damn u to hell
2051552134,neg,@shigirl2224 aww sorry ur feelin sick still hun.  i wrote ya a comment on facebook a few hrs agominusdidya get it?i gotta b at gym by 9am  ...
1467892945,neg,Poor Joshy is sick???   those damn tejanos!
2188456006,neg,is leaving Seattle tomorrow morning and hes not going to lie hes quite sad.  
1834551682,neg,Weather in North London is struggling to make its mind up To rain or not to rain... I think the former might happen 
1978117967,neg,cavs lost   But we will come back!!!
1993983624,neg,@taylorswift13 @selenagomez @ddlovato Please pray for my friends dog Mikey he may has cancer 
2202656941,neg,NASA launch scrubbed again due to hydrogen leak at the same place 
1467838188,neg,@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times 
2178474892,neg,I think I have a little headache  maybe becuz I have to study History..? :o)
1995125756,neg,feeling the need for some tea from Starbucks but @valeriehanneken isnt here to join my coffee trip 
2300456728,neg,@rockstardriver bummer i wanted to meet u in seattle 
1991365086,neg,@j0ames meee!... too bad I live in Sydney! Make down under your next trip 
1467824828,neg,@una_avion2010 Sorrry Im doing like 29823782 different things. Kevin Jonas Girlfriend 
1467876016,neg,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah
2194659289,neg,Argh crap just remembered we go visitors over tonight  wanted to veg out and play xbox.
2298045525,neg,i am very disappointed at president Obama for not wanting to help Iran.this may be the only chance for iran to have freedom 
1977177890,neg,Awwwwwww poor Lebron cant win the division series  o well time for the lakers to beat the magic... I hope
2016351858,neg,@mcdonalds being a fatty. 
2209741368,neg,im crying so much! i cant watch the mcfly videos in Brazil! theyre so perfect! i wanted to go back in time! love ya!  i want them! 
1565066429,neg,@ccollinsmith You didnt do the trip to Chicago for #symp09 ?    Robbed!  Make up for it with a trip to Sydney instead  
1468024089,neg,they killed off a character on one of my favorite shows and now im upset 
2250215455,neg,@DavidssonAsa theyre only shipping that shield to north america 
1985383700,neg,@miketopia my parents were supposed to be at vegas this weekend but didnt go  have enough fun for the both of us :] haha
2211593537,neg,contacting iPhone activation server minus and thats as far as I go 
2303094286,neg,The iPhone 3GS does not successfully repel fingerprints or smudges. I should have gotten a guard. 
1678330204,neg,OMG my headache killing me 
2213258642,neg,I feel like Ive not tweeted for so long when in reality its been a day. I cant find my ipod 
1467843470,neg,@mrsaintnick hey! im leavin in the morning... 
1467910995,neg,Wait should I eat?? Or be skinny for vegas!! Im hungry! 
1990311051,neg,PLEASE does anyone have youtube links to the mtv backstage stuff the flash upgrade nearly killed my computer   HELP!!!
1467843740,neg,My mom might have breast cancer wont find out anything for. Like a week Im so worried! 
1468007877,neg,my little pinky finger hurts so much.. 
1977093951,neg,@ Starbucks Windward Mall lovin the AC� Home is too hot to work 
1555924488,neg,@GpaHill not really. England and Sweden (and perhaps more) have it too. But ours punishment is extremely harsh 
1467821338,neg,Put vacation photos online a few yrs ago. PC crashed and now I forget the name of the site. 
2178689005,neg,http://twitpic.com/7gteh minus Not wanting to leave Vegas~ 
1976893280,neg,@AsianPersuazion lmao idc bout the cavs my team lost yesterday 
1880216800,neg,@bowtonos Friday dash to the airport in peak hour sydney traffic plus rain minus pint 
2066439491,neg,Selena made me want to go to starbucks 
2252729246,neg,My brothersminusinminuslaw tom and @rnchell spent an hour looking for breakfast in the ghetto  we failed and found an aweful mcdonalds...
2301116851,neg,Am so tired!! I have a poorly twin with a fever and diahorrea 
2324973768,neg,Im feeling very nasaly today 
1468011003,neg,@winggato no free comp lol 
2228061547,neg,@Hail_Mary_Jane Did you know Obama id signing a new bill to give the FDA cntrol of the tabacco industry. no more flavored dutches 
2205391108,neg,Im always in school everytime Tom tweets  @TomFelton Please tweet in the afternoon (in England time) (((((
2200782019,neg,never did my math hw or studied for anything else. oops. now i have to put all my songs on my ipod cause they got deleted  then bed
2001952310,neg,i miss my PSP 
1990612724,neg,god i get feckin nose spray for my hayfever now my eyes are icthy as fuck!!!!!!!! why does summer do this to me 
2212752005,neg,iPhone wont update yet cant seem to get to the activationminusserver and the More info button shows a 404.. great 
1468006169,neg,@ashman01 My only complaint about Facebook is theyve changed it so much its confusing 
2048116759,neg,Mcdonalds. Quiznos. And Starbucks. I feel fat 
1467948521,neg,@KelleyRowe hey you remember that time we used to be friends?? )  ugh. vomit. sick.  i need sleep 
1467960840,neg,@daniela_95616 my english professor would be ashamed. 
1467908672,neg,@duchess_rebecca Man... intervention is soo sad 
2051768039,neg,@xerocint Nice. I wish I hadnt updated my PSPs firmware. 
2064220891,neg,Going home to Sydney tomorrow. I hope I wont get too bored at home also I have a strange feeling I will miss people in Canberra a lot 
1467815923,neg,some1 hacked my account on aim  now i have to make a new one
1467843075,neg,sadly is going to bed. 
2182757031,neg,having an upstairs downstairs fight over the skyplus with my step dad. i want oprah and he wants have i got news for you.... he won 
2052945734,neg,Feeling quite sorry for England cricket team at the moment  They did not have a great game yesterday
1467813985,neg,@alydesigns i was out most of the day so didnt get much done 
2321718311,neg,My hard drive left seattle at 9:15.  Where oh where is my hard drive now?  Come here hard drive 
2058287544,neg,My suitcase has been with me to england greece italy france china philippines and more this may be its last trip 
2204254785,neg,@OhRikki lmao. I dont wanna be the official child molester of twitter though  Obama already stole that title from me :/ Fuckin Jagerbombs.
1467873467,neg,monkeys??? i just found out you my twin and you wont even write back.  im heartbroken
2002295494,neg,The new PSP looks crap!  Such a disappointment after the conceot pics that were floating around 
2065492998,neg,@enia59 Aw hun! Youre gonna make me cry  You will get to england! Course you will &amp ur doing well at college arent you? xxx
2323267041,neg,My soarthroats and coughs have been joined by fellow fever and flue. Its like a gathering of illnesses!... Did I get struck by the H1N1? 
1989507515,neg,I cant sleep  and i think im getting a fever 
1468032869,neg,I feel like shit. This is NOT the way I want to spend my birthdays eve 
2258669719,neg,wow. worst headache in months. someone make it stop. 
1468056420,neg,definitely no vacation for me...   http://plurk.com/p/mzygb
1696002096,neg,@Eriberto1 Thanks! Im just being picky cause I dont want to have a 6am flight leaving Vegas coming back 
2213070982,neg,fuck oprah is sad today 
2214054318,neg,wants to go back to Texas.  They dont have hot and spicy chicken sandwiches or styrofoam cups at McDonalds here!  
2327606888,neg,remember that badass lady who treated herself for breast cancer at the South Pole? she passed away  http://tinyurl.com/lfttsc
2254851716,neg,I wish i was going to a Taylor Swift concert this summer...Sigh.. 
1881273176,neg,@taylorswift13 please come back to australia taylor!!! i missed going to sydney concert as i was sick with bronchitis 
1956572302,neg,I really need to stop checking my Facebook every 3 seconds hoping theres a message from Kyle 
2051295386,neg,Up for DMB dr. then slept all day. Have a fever no big deal but Dad couldnt come down tonight.  Heres hoping for next weekend!
2261237952,neg,@Kianasaurus minus Bear just crunched my leg 
2251309912,neg,@sanasaleem should have turned me into muffin 
2241285303,neg,No C&ampO youtube video.    At least not today.
2247050265,neg,@rjman23 waiting for the iPod touch 3.0 jailbreak for pc to come out....itouch4life said its not gonna be out today 
2070258875,neg,@TikkaMadsen @gogomago what are you two up to?  Ah shit Miguels gone?   I wonder if he blames Obama for Twitter LOL...
1977239986,neg,Well there goes my hope of seeing a lebronminuskobe faceoff in the finals... Good riddance &amp good nite 
2063614631,neg,Its not fair no one I like tours England 
2208339642,neg,Doing homework  cannot be bothered. Putting my PSP on ebay as i dont need and i need some money.
2199478469,neg,@TKayla Beware.  Atlantic City casinos are not nearly as generous as those in Vegas.  Even the Enchanted Unicorn ate all my monies 
1467835880,neg,Poor cameron (the hills) 
1976973294,neg,Its over 4 the cavs!!! My last hope down the drain 
2213834630,neg,@starbucksqueen Im sorry 
1960752399,neg,@leilaanasazi: Im sure lots of that studio equipment was collected analog stuff that cant be bought anymore.    seriously condolences.
2299353244,neg,sisters left to england  so Im taking her room haha. Major cleaning to be done. Especially the bathroom.
2046729438,neg,@ImCirocObama on W. Northrup....but its pretty much all gone  lol
2191165119,neg,God Im still sad !  I wanted to go to the Jonas Brothers show in London ! Id kill to see the Jonas Brothers and McFly playing together
2204788210,neg,Why does it ALWAYS rain in England even when its supposed to be Summer? 
2199753663,neg,@spikezezel me dislikes idc abt sweet home alabama being ripped off but the werewolves of london ruining makes me sad 
1467900037,neg,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! 
2012731165,neg,@slewlakers thats was I was thinking  shit hope he does!
1976896894,neg,watching the cavs get their butts kicked by orlando 
1996047169,neg,i thought paulo was tomorrow  BUT i did have a grand day in ayr. now i have 3rd degree burns and most likely skin cancer.
1685808674,neg,@RealKidPoker Youre in Wolverine?! Now I know Im never gonna receive a Twitter reply or get to meet u during my Vegas trip this year. 
2260086124,neg,About to lose a respected friend to cancer 
1467843624,neg,laid around too much today... now my head hurts 
2288055599,neg,@youngobama ok baby! damn son just ate the last piece  sorry
2193348422,neg, @iggigg too busy to see me in London this evening. What is a boy to do?
1833983889,neg,Splitting headache. Seriously. It feels like the left side of my head is going to fall off. (At this point I kindminusof wish it would.)   
2017147028,neg,@modernmod yeah last year we had to put Lucky (a rescue) to sleep due to cancer as well.  Very sorry to hear about Benny @AdamSchwabe  
2002280235,neg,OMG. I hate missing dr. Oz on Oprah. 
2286027754,neg,Very upsetting day today...... Found out my Boxer has cancer    I wish dogs could live as long as humans
2231119888,neg,xboxmafiya its cool I let my hopes get 2 high thinkin he was gunna make it to my graduation  so im kinda bummed.
2221808074,neg,OMG!! I am SOOO sleepy driving 2 my clinical externship site  StarBucks...here she comes!!
1467817225,neg,@cocomix04 ill tell ya the story later  not a good day and ill be workin for like three more hours...
2228487470,neg,just got the red ring of death on xbox360... second time its happened well there goes playing ghostbusters 
1759814709,neg,tried to upload 130 pics thru iPhone flickit app. Epic fail... 
1834582851,neg,i got a realy bad headache 
1792475727,neg,I need tickets to see Taylor Swift! If only I could live closer to a BIG city! I would have so much more of an opportunity. Collegeequalspoor 
2264895810,neg,back in England missin my Vegas friends 
1468032622,neg,Sad about Kutner being killed off my fav show House! 
1977278236,neg,...no more Lebron 
1686214648,neg,I want mcdonalds but the stupid lady on the line said their stupid people are busy 
2197233018,neg,@mmitchelldaviss My Xbox Live isnt working either 
1974660293,neg,@TVreeland Aww Denver Nuggets.. you tried  Better luck next time. Darn Lakers.
1467882491,neg,@ThaStevieG but what I really want is my old bass back 
2190857722,neg,Think Ive got hayfever 
1467874479,neg,Missing My BFF  watching home and away it reminds me of her and me  we &lt3 It. shout out to u courts
1932404163,neg,Good afternoon Twerts! Im satying at home. Thanks to the fever and........the rashes. 
2286548090,neg,And then an overlay of a pic of her face bleeding in the style of those Obama hope posters. 
1882089556,neg,@stereoqueenbee ugggh I feel you. Im getting sick now too burning throat feverish  BOOOOO
1982770970,neg,i think im slowwly gettin addicted to facebook  im such a book face !  lol wtf  much ?
1977078983,neg,so disappointed in the game ~ I thought this was Lebrons year!!!    the playoffs wont be the same for me!
2016135182,neg,@ashleyarrison Us sydney siders are bummed with no show!!!  so sad i could not make melbourne
2245421927,neg,When ever I wear a headband I end up with a headache 
1977380973,neg,@karriedaway not good  cavs lost. ughhh.
1467822384,neg,@oanhLove I hate when that happens... 
2322823224,neg,@Danasaur4 no :s well for danis house yeah. but for my new house no 
2224470213,neg,@kiki_huggles i wana go back to london tooooooooo 
2208983508,neg,the fucking mcdonalds lady made my drink wrong. ugh now to suffer without coffee. 
1978392979,neg,waaa disconnected ako sa gmail. dads chatting with me pa naman. nasa canada kasi siya ngayon.  http://plurk.com/p/xbwaf
2072416054,neg,@Vicstar   Games over.. Screw the Lakers
2300010759,neg,@lewisusher na  not till we drive Sydney to Bris Vegas the week after  gay work!
1556057234,neg,Hmm im usually dead right about night...ugh skool monday...looong spring/easter break ugh no more oprah ellen or kathie lee and hoda.  
1558910666,neg,Youtube is being as sporadic as twitter right about now. 
2197003648,neg,Xbox live is down 
1468000700,neg,Sleep time.  Tomorrow is gonna suck 
2014490945,neg,GAH!  I hate it when my children get a fever in the summer   stupid bugs!  STUPID WEATHER!!!
1467937250,neg,Just lost $160 
1467951422,neg,sad that the feet of my macbook just fell off : sad that the feet of my macbook just fell off 
2011244091,neg,London had to get five shots today I felt terrible were both miserable him from the shots me from my root canal 
1984946642,neg,kinda bummed the RedWings Preminusgame show is on and i cant watch Taylor Swifts Dateline show. 
1835398628,neg,Tomorrow is celebrity day. I was going to be taylor swift. A dress and cowboy boots. But i have a field trip 
1469044701,neg,is home from Sydney but didnt bring back any doughnuts 
1467896898,neg,just got home from watching Michigan State get tromped!   
1979924542,neg,wondering where iPod cable has vanished to...Wanted to add music but stymied. Bother. It has a safe place &amp is ALWAYS there except 2day 
2228698620,neg,The McDonalds drivethrough kid REALLY wants to be hardcore. How unfortunate. 
2014182473,neg,I forgot to mention that last night I dreamt Oprah sent a photographer to kill Toiletface. And succeeded. I cried so hard in the dream. 
1976070943,neg,Why is my PSP always dead when I want to use it? 
2233288101,neg,@hillaryrachel oh i know how you feel. i took a leap of faith and asked Taylor Swift to be my BFFL ... she didnt reply 
2259959345,neg,@daveknox awesomeminus  corporate housing took away my modem and gave me an air card for the summer..  equals no xbox live. 
2252102188,neg,@lakersnation Is this a joke?  I cant find them 
2202176303,neg,XBox Live still down 
1467840552,neg,Late night snack glass of OJ b/c Im &quotdown with the sickness&quot then back to sleep...ugh I hate getting sick... 
1976953174,neg,yo fck this game! CAVS done pissed me off for the night. finna write some music and go get intoxicated at the club 
1793953477,neg,@Nusretnina I know how you feel it had the same effect on me!! Its the 3rd anniversary of my mums death to cancer tomorrow   xx
1564933617,neg,Back to single mom...  Guess that means cereal McDonalds and cookies for dinner again!
1469390291,neg,facebook is being a tard minus.minus I cant get a hold of my cousin and dont want to go out alone cause thats no fun 
1467953090,neg,watching old videos of dance team and such... makes me miss it  
1467823770,neg,Sadly though Ive never gotten to experience the post coitus cigarette before and now I never will. 
2179227560,neg,Mcdonaldss! And i wish i were tough enough to do MMA 
1827705577,neg,So hungry   I wanna eat mcdonalds 
1467855981,neg,@naughtyhaughty I had on my page for sooooo long!!! Until it got deleted  Sad day in history
1467844140,neg,@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too
1467950975,neg,stupid arranged marriages... ill convert so you can marry me...love you! 
2198339615,neg,#xbox live is down  o well i guess i will jus have to play my ps3 then
2203156215,neg,#nasa #shuttle endeavour launch scrubbed.  engineers unable to fix hydrogen leak. What?! (via @ryantxr) crud 
1468037361,neg,i dont like lukewarm showers 
1467812416,neg,spring break in plain city... its snowing 
1977117711,neg,@kbonded I kno right! I really wantd LeBron &amp Mo 2 play the Lakers 
2214935427,neg,@sjtryon hey. Quick Q.  What was the iphone general gps/map app you recommended?   Totally eludes my feeble brain at the moment 
1467875163,neg,feeling lost naked and confused (JK sort of).....no iphone for me. 
2176222931,neg,@the8333696 no chance of that here! YouTube and ALL networking sites are blocked.. Cant even get onto flickr at work anymore 
2252084440,neg,@DannyDutch Slow.  Submitted many resumes but not alot of work in my field right now.  McDonalds?  Maybe 
1976907043,neg,relay for life cancer walk today what a great cause. well of course it was followed by some smallminustown dramaminus not cool 
2174742200,neg,@MissSydneyJ ahhhghhh..  they dont dance no mo all they do is dis.
1980483088,neg,R.I.P to lebron/kobe puppet commercials... 
2249083557,neg,My xbox just died 
2189405846,neg,@baneen it was a &quotwish I had someone to bring me Starbucks&quot  however I do have something for you here if that makes you better!
1468062743,neg,@Artistbabee but thts annoying &ampdefinitely not bitchy enough  he def broke like everything in me. he prolly doesnt even kno oct. 5!
2014674861,neg,@joannasaw I am too  Think it might be something in the air today. I want to go shopping. Specifically to yours! Coveting pretty things.
2303172525,neg,@cameronparker  what about me? Sorry drunk in vegas is bad!!
1977383119,neg,Damn I left town and forgot the charger for my iphone. Major 
2221102169,neg,the sky is green raining hard and lightening flashing every 3 seconds.  I wanna be back in Seattle where rain is not life threatening 
1995894892,neg,@JTalk100 Hope your headache stop soon.Im about 2 die....  I miss MaryJane so much. That was my boo! Lol
1983792754,neg,trying to get my iPod to work 
1468015014,neg,is stucked in Paris and cant even travel into France (for work) 
1468000743,neg,WTF Not Kutner!  Oh Im so pissed @ House.  I mean really WTF   
2189153354,neg,facebook is BOREEEEEEEEEEEEEEEEEEENG 
1677373343,neg,@tommcfly ooo starbucks. damn for me not having radio 1 on though 
1972013286,neg,I got my fone my iPod and my Comp lifes almost good. Theres just one thing misingMy girlfriend  and I wuld trade evrythng to b with her
1990585971,neg,@ElizaBrownSugar Poor LeBron  I think hes going to be an even stronger force next year
2246672607,neg,My #iPhones are named after horses @brenden Seabiscuit was just retired  for Giacomo.
1825008476,neg,@LaurenConrad The Hills wont be the same without you LaurenI am in sydneyAustralia and I think I will stop watching 
2194478666,neg,@TheDCD Heheh true. But the bulk is PS2 really. Sorry no Xbox. 
1467872175,neg,I still cant find my keys. 
1753389052,neg,Noooooooo!!! There are clips missing on youtube 
1956383560,neg,Currently trying to get to level ten on this vampire thing still wishing my damn PSP would work. Have to wait til Monday to get it fixed 
1468023022,neg, Why do other pet care people try to run others out of business? Or send suspicious eminusmails fishing for info?
2322431251,neg,cant go on facebook because for the first time in 5 1/2 years someone change my password!!!!! Oh well... Ill explore other apps now 
1836010862,neg,@Butterflyshoes I confess I didnt know that about nasal sprays thanks. I know the science bit but sometimes forget to apply it 
1467820863,neg,Broadband plan a massive broken promise http://tinyurl.com/dcuc33 via www.diigo.com/~tautao Still waiting for broadband we are 
1467901839,neg,@CarVin1 lol they are some emotional ass men!! Omg all this late night eating.. Both of us are broke 
2222484528,neg,is watching a sobering #Oprah covering staggering new homelessness in Sacramento. wow. 
1467942658,neg,Going to sound vain... but running out of my fav lip gloss 
1467999423,neg,blegghhhh i have to go to work 
1574043511,neg,Ive had a headache for 2 days and it wont go away 
